AÑO,DECADA,AÑO_NM,MINUTOS,HORAS,DURACION_NM,GENERO,GENERO_NUM,GENERO_NM,DIRECCION,DIRECCION_NUM,PROTAGONISTA,PROTAGONISTA_NUM,JUAN_PALOMO,PAIS,PAIS_NUM,PAIS_NM,VOTOS,POPULARIDAD,POPULARIDAD_NM,NOTA
1973,70,6.911904761904762,110,1,6.486925287356322,Thriller,14,6.4992,Nicolas Roeg,1566,Donald Sutherland,544,0,Reino Unido,60,6.503030303030303,4990,1,6.494793536804309,6.4
1976,70,6.802380952380952,120,2,6.708482438701127,Intriga,10,6.5185,Alfred Hitchcock,81,Karen Black,1193,0,Estados Unidos,26,6.506012378426171,6202,1,6.494793536804309,6.8
1988,80,6.66,91,1,6.486925287356322,Ciencia ficción,4,6.490526315789474,John Carpenter,1007,Roddy Piper,1870,0,Estados Unidos,26,6.506012378426171,12886,1,6.494793536804309,6.4
1993,90,6.778947368421053,100,1,6.486925287356322,Comedia,6,6.479304635761589,Jeremiah Chechik,952,Johnny Depp,1107,0,Estados Unidos,26,6.506012378426171,4107,1,6.494793536804309,6.5
2000,100,6.689215686274509,123,2,6.708482438701127,Intriga,10,6.5185,Robert Zemeckis,1821,Harrison Ford,826,0,Estados Unidos,26,6.506012378426171,33382,1,6.494793536804309,6.0
1986,80,6.752727272727272,98,1,6.486925287356322,Comedia,6,6.479304635761589,Fernando Fernán Gómez,630,Ariane Ascaride,175,0,Francia,29,6.605418719211823,1148,1,6.494793536804309,6.2
2004,100,6.620125786163522,103,1,6.486925287356322,Comedia,6,6.479304635761589,Brad Silberling,258,Jim Carrey,1055,0,Estados Unidos,26,6.506012378426171,23399,1,6.494793536804309,6.1
1980,80,6.839393939393939,132,2,6.708482438701127,Comedia,6,6.479304635761589,John Landis,1026,Dan Aykroyd,468,0,Estados Unidos,26,6.506012378426171,35304,1,6.494793536804309,7.2
1995,90,6.725925925925925,107,1,6.486925287356322,Drama,7,6.638080216313655,Richard Loncraine,1776,Ian McKellen,879,0,Reino Unido,60,6.503030303030303,1124,1,6.494793536804309,6.5
2001,100,6.604464285714286,124,2,6.708482438701127,Intriga,10,6.5185,Frank Oz,659,Robert De Niro,1852,0,Estados Unidos,26,6.506012378426171,20691,1,6.494793536804309,6.4
2001,100,6.604464285714286,121,2,6.708482438701127,Drama,7,6.638080216313655,Gillian Armstrong,724,Cate Blanchett,346,0,Estados Unidos,26,6.506012378426171,2144,1,6.494793536804309,6.1
2018,110,6.404117647058824,118,1,6.486925287356322,Drama,7,6.638080216313655,Dan Fogelman,416,Oscar Isaac,1702,0,Estados Unidos,26,6.506012378426171,2671,1,6.494793536804309,6.4
2017,110,6.397093023255814,120,2,6.708482438701127,Thriller,14,6.4992,Darren Aronofsky,445,Jennifer Lawrence,1024,0,Estados Unidos,26,6.506012378426171,28466,1,6.494793536804309,6.3
2007,100,6.491463414634146,123,2,6.708482438701127,Drama,7,6.638080216313655,Denzel Washington,505,Denzel Washington,524,1,Estados Unidos,26,6.506012378426171,1260,1,6.494793536804309,7.0
2001,100,6.604464285714286,98,1,6.486925287356322,Drama,7,6.638080216313655,Henry Bean,794,Ryan Gosling,1902,0,Estados Unidos,26,6.506012378426171,9190,1,6.494793536804309,6.6
2007,100,6.491463414634146,120,2,6.708482438701127,Drama,7,6.638080216313655,Gavin Hood,696,Reese Witherspoon,1814,0,Estados Unidos,26,6.506012378426171,6051,1,6.494793536804309,6.2
2018,110,6.404117647058824,136,2,6.708482438701127,Drama,7,6.638080216313655,Isaki Lacuesta,843,Israel Gómez Romero,914,0,España,25,6.403389830508475,2710,1,6.494793536804309,6.6
1993,90,6.778947368421053,139,2,6.708482438701127,Thriller,14,6.4992,Brian De Palma,264,Al Pacino,46,0,Estados Unidos,26,6.506012378426171,40266,1,6.494793536804309,7.9
2017,110,6.397093023255814,135,2,6.708482438701127,Thriller,14,6.4992,James Mangold,885,Hugh Jackman,869,0,Estados Unidos,26,6.506012378426171,36019,1,6.494793536804309,6.9
1974,70,6.917073170731708,124,2,6.708482438701127,Drama,7,6.638080216313655,Ettore Scola,612,Nino Manfredi,1671,0,Italia,41,6.670769230769231,1880,1,6.494793536804309,7.9
1993,90,6.778947368421053,171,2,6.708482438701127,Drama,7,6.638080216313655,Chen Kaige,327,Gong Li,772,0,China,17,6.806976744186046,6996,1,6.494793536804309,7.3
2012,110,6.419580419580419,165,2,6.708482438701127,Western,15,6.58,Quentin Tarantino,1731,Jamie Foxx,967,0,Estados Unidos,26,6.506012378426171,116907,3,7.1856,7.9
2009,100,6.470779220779221,98,1,6.486925287356322,Comedia,6,6.479304635761589,Sam Mendes,1883,John Krasinski,1094,0,Estados Unidos,26,6.506012378426171,5411,1,6.494793536804309,6.2
1994,90,6.673563218390805,99,1,6.486925287356322,Comedia,6,6.479304635761589,Norman Jewison,1585,Marisa Tomei,1458,0,Estados Unidos,26,6.506012378426171,12136,1,6.494793536804309,5.9
2018,110,6.404117647058824,135,2,6.708482438701127,Drama,7,6.638080216313655,Julio Medem,1147,Úrsula Corberó,2302,0,España,25,6.403389830508475,4085,1,6.494793536804309,6.0
2013,110,6.417575757575758,111,1,6.486925287356322,Drama,7,6.638080216313655,Jonathan Teplitzky,1072,Colin Firth,427,0,Australia,6,6.428846153846154,3569,1,6.494793536804309,5.9
2014,110,6.441530054644809,99,1,6.486925287356322,Acción,0,6.38955223880597,Yann Demange,2180,Jack O'Connell,931,0,Reino Unido,60,6.503030303030303,8305,1,6.494793536804309,6.6
2017,110,6.397093023255814,124,2,6.708482438701127,Thriller,14,6.4992,Hirokazu Koreeda,803,Masaharu Fukuyama,1490,0,Japón,42,6.77808988764045,2507,1,6.494793536804309,6.3
1999,90,6.656880733944955,180,3,7.28,Drama,7,6.638080216313655,István Szabó,847,Ralph Fiennes,1799,0,Hungría,34,6.752941176470588,1089,1,6.494793536804309,7.0
2018,110,6.404117647058824,109,1,6.486925287356322,Thriller,14,6.4992,Benjamín Naishtat,216,Darío Grandinetti,489,0,Argentina,5,6.716842105263158,1774,1,6.494793536804309,5.8
1985,80,6.724,115,1,6.486925287356322,Drama,7,6.638080216313655,Paul Schrader,1649,Ken Ogata,1222,0,Estados Unidos,26,6.506012378426171,1909,1,6.494793536804309,7.0
2017,110,6.397093023255814,132,2,6.708482438701127,Drama,7,6.638080216313655,Ridley Scott,1785,Michelle Williams,1576,0,Estados Unidos,26,6.506012378426171,8897,1,6.494793536804309,6.2
2013,110,6.417575757575758,116,1,6.486925287356322,Acción,0,6.38955223880597,Marc Forster,1335,Brad Pitt,275,0,Estados Unidos,26,6.506012378426171,73650,2,6.897883597883598,6.1
1988,80,6.66,120,2,6.708482438701127,Intriga,10,6.5185,Roman Polanski,1845,Harrison Ford,826,0,Estados Unidos,26,6.506012378426171,12767,1,6.494793536804309,6.6
2014,110,6.441530054644809,127,2,6.708482438701127,Drama,7,6.638080216313655,Carlos Vermut,304,Luis Bermejo,1377,0,España,25,6.403389830508475,25877,1,6.494793536804309,7.1
2007,100,6.491463414634146,95,1,6.486925287356322,Thriller,14,6.4992,Andrés Baiz,123,Damián Alcázar,467,0,Colombia,18,6.680000000000001,2086,1,6.494793536804309,6.6
2021,120,6.423846153846154,112,1,6.486925287356322,Thriller,14,6.4992,Justin Kurzel,1154,Caleb Landry Jones,317,0,Australia,6,6.428846153846154,1424,1,6.494793536804309,6.5
2019,110,6.450292397660819,117,1,6.486925287356322,Intriga,10,6.5185,Dóminik Moll,549,Denis Ménochet,519,0,Francia,29,6.605418719211823,4529,1,6.494793536804309,6.8
2016,110,6.420958083832336,101,1,6.486925287356322,Comedia,6,6.479304635761589,Kristina Grozeva,1214,Stefan Denolyubov,2025,0,Bulgaria,11,7.1,1190,1,6.494793536804309,7.1
2004,100,6.620125786163522,132,2,6.708482438701127,Drama,7,6.638080216313655,Yôji Yamada,2197,Masatoshi Nagase,1494,0,Japón,42,6.77808988764045,2060,1,6.494793536804309,7.3
2008,100,6.485135135135135,93,1,6.486925287356322,Thriller,14,6.4992,Jennifer Lynch,949,Julia Ormond,1165,0,Estados Unidos,26,6.506012378426171,2275,1,6.494793536804309,6.4
2004,100,6.620125786163522,105,1,6.486925287356322,Drama,7,6.638080216313655,Gianni Amelio,720,Kim Rossi Stuart,1247,0,Italia,41,6.670769230769231,1515,1,6.494793536804309,6.9
2004,100,6.620125786163522,146,2,6.708482438701127,Drama,7,6.638080216313655,Taylor Hackford,2043,Jamie Foxx,967,0,Estados Unidos,26,6.506012378426171,25163,1,6.494793536804309,7.1
2010,110,6.513669064748202,96,1,6.486925287356322,Animación,1,6.707727272727273,Tom McGrath,2096, ,0,0,Estados Unidos,26,6.506012378426171,17088,1,6.494793536804309,6.4
1984,80,6.583636363636364,106,1,6.486925287356322,Drama,7,6.638080216313655,Jean-Luc Godard,932,Emma Corrin,620,0,Reino Unido,60,6.503030303030303,1509,1,6.494793536804309,6.1
2019,110,6.450292397660819,102,1,6.486925287356322,Thriller,14,6.4992,Aritz Moreno,170,Luis Tosar,1381,0,España,25,6.403389830508475,10109,1,6.494793536804309,6.1
2002,100,6.618110236220472,112,1,6.486925287356322,Drama,7,6.638080216313655,Antonio Chavarrías,156,Germán Alcarazu,755,0,España,25,6.403389830508475,1659,1,6.494793536804309,5.8
2007,100,6.491463414634146,130,2,6.708482438701127,Acción,0,6.38955223880597,Takashi Miike,2028,Shun Oguri,1990,0,Japón,42,6.77808988764045,2284,1,6.494793536804309,6.2
1999,90,6.656880733944955,116,1,6.486925287356322,Drama,7,6.638080216313655,Franco Zeffirelli,656,Cher,373,0,Reino Unido,60,6.503030303030303,1597,1,6.494793536804309,6.1
1977,70,6.7785714285714285,128,2,6.708482438701127,Infantil,9,5.966666666666666,Don Chaffey,527,Helen Reddy,838,0,Estados Unidos,26,6.506012378426171,4238,1,6.494793536804309,6.0
2015,110,6.403048780487804,114,1,6.486925287356322,Thriller,14,6.4992,Jaume Collet-Serra,918,Liam Neeson,1332,0,Estados Unidos,26,6.506012378426171,9874,1,6.494793536804309,5.9
2004,100,6.620125786163522,90,1,6.486925287356322,Drama,7,6.638080216313655,Shane Meadows,1944,Paddy Considine,1709,0,Reino Unido,60,6.503030303030303,2528,1,6.494793536804309,7.0
2019,110,6.450292397660819,118,1,6.486925287356322,Drama,7,6.638080216313655,Rupert Goold,1858,Renée Zellweger,1819,0,Reino Unido,60,6.503030303030303,4360,1,6.494793536804309,6.1
2018,110,6.404117647058824,137,2,6.708482438701127,Drama,7,6.638080216313655,François Ozon,663,Melvil Poupaud,1535,0,Francia,29,6.605418719211823,2362,1,6.494793536804309,6.6
1988,80,6.66,120,2,6.708482438701127,Drama,7,6.638080216313655,Stephen Frears,1988,Glenn Close,769,0,Reino Unido,60,6.503030303030303,23800,1,6.494793536804309,7.6
2017,110,6.397093023255814,137,2,6.708482438701127,Drama,7,6.638080216313655,Jang Hoon,909,Song Kang-ho,2017,0,Corea del Sur,19,6.7043478260869565,1153,1,6.494793536804309,7.2
1998,90,6.607142857142857,90,1,6.486925287356322,Animación,1,6.707727272727273,Hirotsugu Kawasaki,805, ,0,0,Japón,42,6.77808988764045,1203,1,6.494793536804309,6.1
2013,110,6.417575757575758,97,1,6.486925287356322,Thriller,14,6.4992,Danny Boyle,439,James McAvoy,958,0,Reino Unido,60,6.503030303030303,19086,1,6.494793536804309,6.0
2016,110,6.420958083832336,139,2,6.708482438701127,Thriller,14,6.4992,Kim Jee-woon,1194,Song Kang-ho,2017,0,Corea del Sur,19,6.7043478260869565,1800,1,6.494793536804309,6.4
2015,110,6.403048780487804,119,1,6.486925287356322,Romance,12,6.470815450643777,Thomas Vinterberg,2071,Carey Mulligan,324,0,Reino Unido,60,6.503030303030303,5356,1,6.494793536804309,6.4
2005,100,6.506578947368421,116,1,6.486925287356322,Drama,7,6.638080216313655,Ridley Scott,1785,Uros Milovanovic,2170,0,Italia,41,6.670769230769231,1214,1,6.494793536804309,7.3
1996,90,6.635365853658537,90,1,6.486925287356322,Drama,7,6.638080216313655,Danny Boyle,439,Ewan McGregor,657,0,Reino Unido,60,6.503030303030303,136756,4,7.670212765957447,8.1
2004,100,6.620125786163522,97,1,6.486925287356322,Animación,1,6.707727272727273,Robert Zemeckis,1821,Shia LaBeouf,1987,0,Estados Unidos,26,6.506012378426171,17803,1,6.494793536804309,5.8
1979,70,6.892857142857143,106,1,6.486925287356322,Terror,13,6.301785714285715,Werner Herzog,2159,Klaus Kinski,1254,0,Alemania del Oeste (RFA),2,7.228571428571429,7775,1,6.494793536804309,7.1
1998,90,6.607142857142857,113,1,6.486925287356322,Drama,7,6.638080216313655,Érick Zonca,2217,Elodie Bouchez,601,0,Francia,29,6.605418719211823,5107,1,6.494793536804309,7.2
2012,110,6.419580419580419,95,1,6.486925287356322,Thriller,14,6.4992,Alberto Rodríguez,47,Antonio de la Torre,169,0,España,25,6.403389830508475,35032,1,6.494793536804309,6.5
2009,100,6.470779220779221,105,1,6.486925287356322,Drama,7,6.638080216313655,Jim Sheridan,977,Jake Gyllenhaal,943,0,Estados Unidos,26,6.506012378426171,13135,1,6.494793536804309,6.4
2013,110,6.417575757575758,93,1,6.486925287356322,Drama,7,6.638080216313655,Jonás Trueba,1074,Francesco Carril,694,0,España,25,6.403389830508475,1937,1,6.494793536804309,6.4
1986,80,6.752727272727272,114,1,6.486925287356322,Drama,7,6.638080216313655,David Anspaugh,450,Gene Hackman,740,0,Estados Unidos,26,6.506012378426171,5555,1,6.494793536804309,6.4
2015,110,6.403048780487804,121,2,6.708482438701127,Drama,7,6.638080216313655,James Vanderbilt,891,Cate Blanchett,346,0,Estados Unidos,26,6.506012378426171,3344,1,6.494793536804309,6.2
2016,110,6.420958083832336,132,2,6.708482438701127,Drama,7,6.638080216313655,John Madden,1030,Jessica Chastain,1043,0,Estados Unidos,26,6.506012378426171,12877,1,6.494793536804309,7.0
2009,100,6.470779220779221,129,2,6.708482438701127,Thriller,14,6.4992,Daniel Alfredson,424,Noomi Rapace,1674,0,Suecia,69,6.802702702702702,19246,1,6.494793536804309,5.9
2007,100,6.491463414634146,112,1,6.486925287356322,Drama,7,6.638080216313655,Julian Schnabel,1140,Mathieu Amalric,1495,0,Francia,29,6.605418719211823,19269,1,6.494793536804309,7.4
2002,100,6.618110236220472,95,1,6.486925287356322,Animación,1,6.707727272727273,John Musker,1036, ,0,0,Estados Unidos,26,6.506012378426171,10948,1,6.494793536804309,6.5
1990,90,6.667796610169491,132,2,6.708482438701127,Acción,0,6.38955223880597,John McTiernan,1033,Eric Bana,634,0,Estados Unidos,26,6.506012378426171,57800,2,6.897883597883598,7.1
2012,110,6.419580419580419,98,1,6.486925287356322,Drama,7,6.638080216313655,Peter Webber,1695,Matthew Fox,1500,0,Estados Unidos,26,6.506012378426171,2255,1,6.494793536804309,5.8
2003,100,6.609259259259259,102,1,6.486925287356322,Drama,7,6.638080216313655,Paolo Virzì,1625,Alice Teghil,82,0,Italia,41,6.670769230769231,1339,1,6.494793536804309,6.2
2002,100,6.618110236220472,121,2,6.708482438701127,Fantástico,8,6.429508196721312,Sam Raimi,1885,Tobey Maguire,2124,0,Estados Unidos,26,6.506012378426171,94071,3,7.1856,6.4
1986,80,6.752727272727272,125,2,6.708482438701127,Aventuras,2,6.480645161290322,Roland Joffé,1842,Robert De Niro,1852,0,Reino Unido,60,6.503030303030303,55908,2,6.897883597883598,7.6
2022,120,6.454545454545454,122,2,6.708482438701127,Intriga,10,6.5185,Olivia Wilde,1597,Florence Pugh,688,0,Estados Unidos,26,6.506012378426171,8653,1,6.494793536804309,6.0
2011,110,6.457432432432433,93,1,6.486925287356322,Drama,7,6.638080216313655,Chris Weitz,346,Demian Bichir,515,0,Estados Unidos,26,6.506012378426171,2643,1,6.494793536804309,6.7
2007,100,6.491463414634146,107,1,6.486925287356322,Musical,11,6.579245283018868,Adam Shankman,14,John Travolta,1104,0,Estados Unidos,26,6.506012378426171,18553,1,6.494793536804309,5.8
2018,110,6.404117647058824,100,1,6.486925287356322,Animación,1,6.707727272727273,Mamoru Hosoda,1323, ,0,0,Japón,42,6.77808988764045,2756,1,6.494793536804309,6.5
2004,100,6.620125786163522,125,2,6.708482438701127,Musical,11,6.579245283018868,Irwin Winkler,838,Aleksandr Kuznetsov,63,0,Rusia,63,6.733333333333333,1312,1,6.494793536804309,6.2
2014,110,6.441530054644809,150,2,6.708482438701127,Acción,0,6.38955223880597,Gareth Evans,683,Iko Uwais,887,0,Indonesia,36,6.666666666666667,8457,1,6.494793536804309,7.0
2014,110,6.441530054644809,132,2,6.708482438701127,Bélico,3,6.7035294117647055,Clint Eastwood,382,Bradley Cooper,277,0,Estados Unidos,26,6.506012378426171,47242,2,6.897883597883598,6.4
2014,110,6.441530054644809,116,1,6.486925287356322,Thriller,14,6.4992,Hans Petter Moland,777,Stellan Skarsgård,2029,0,Noruega,51,6.458333333333333,4282,1,6.494793536804309,6.3
2014,110,6.441530054644809,125,2,6.708482438701127,Romance,12,6.470815450643777,Josh Boone,1097,Shailene Woodley,1976,0,Estados Unidos,26,6.506012378426171,18798,1,6.494793536804309,6.6
2015,110,6.403048780487804,105,1,6.486925287356322,Drama,7,6.638080216313655,Lars Kraume,1229,Burghart Klaußner,310,0,Alemania,1,6.597499999999999,2078,1,6.494793536804309,6.3
2004,100,6.620125786163522,126,2,6.708482438701127,Drama,7,6.638080216313655,Mel Gibson,1431,Jim Caviezel,1056,0,Estados Unidos,26,6.506012378426171,90573,3,7.1856,6.4
1974,70,6.917073170731708,111,1,6.486925287356322,Intriga,10,6.5185,Richard Lester,1774,Masatoshi Nagase,1494,0,Japón,42,6.77808988764045,1036,1,6.494793536804309,6.1
1987,80,6.59,102,1,6.486925287356322,Drama,7,6.638080216313655,Gabriel Axel,674,Stéphane Audran,2050,0,Dinamarca,21,6.777777777777778,9757,1,6.494793536804309,7.3
2018,110,6.404117647058824,141,2,6.708482438701127,Aventuras,2,6.480645161290322,Damien Chazelle,412,Ryan Gosling,1902,0,Estados Unidos,26,6.506012378426171,17428,1,6.494793536804309,6.4
2012,110,6.419580419580419,95,1,6.486925287356322,Acción,0,6.38955223880597,Adrian Grunberg,18,Patrick Stewart,1722,0,Estados Unidos,26,6.506012378426171,11131,1,6.494793536804309,6.1
2014,110,6.441530054644809,113,1,6.486925287356322,Thriller,14,6.4992,Dan Gilroy,417,Jake Gyllenhaal,943,0,Estados Unidos,26,6.506012378426171,43699,2,6.897883597883598,7.3
1996,90,6.635365853658537,140,2,6.708482438701127,Drama,7,6.638080216313655,Barry Levinson,196,Kevin Bacon,1228,0,Estados Unidos,26,6.506012378426171,46367,2,6.897883597883598,7.4
2019,110,6.450292397660819,101,1,6.486925287356322,Comedia,6,6.479304635761589,María Ripoll,1396,Oscar Martínez,1703,0,España,25,6.403389830508475,5154,1,6.494793536804309,6.2
2021,120,6.423846153846154,110,1,6.486925287356322,Animación,1,6.707727272727273,Garth Jennings,686,Matthew McConaughey,1502,0,Estados Unidos,26,6.506012378426171,3430,1,6.494793536804309,6.7
2006,100,6.53855421686747,92,1,6.486925287356322,Animación,1,6.707727272727273,Michel Ocelot,1475, ,0,0,Francia,29,6.605418719211823,1504,1,6.494793536804309,7.0
2002,100,6.618110236220472,120,2,6.708482438701127,Drama,7,6.638080216313655,Julie Taymor,1144,Salma Hayek,1915,0,Estados Unidos,26,6.506012378426171,15277,1,6.494793536804309,6.7
2006,100,6.53855421686747,125,2,6.708482438701127,Romance,12,6.470815450643777,Kevin Reynolds,1185,James Franco,954,0,Reino Unido,60,6.503030303030303,6162,1,6.494793536804309,5.9
2008,100,6.485135135135135,100,1,6.486925287356322,Comedia,6,6.479304635761589,Juan Taratuto,1126,Adrián Suar,31,0,Argentina,5,6.716842105263158,3971,1,6.494793536804309,6.4
1996,90,6.635365853658537,159,2,6.708482438701127,Drama,7,6.638080216313655,Lars von Trier,1230,Emily Watson,616,0,Dinamarca,21,6.777777777777778,23276,1,6.494793536804309,7.5
2002,100,6.618110236220472,90,1,6.486925287356322,Drama,7,6.638080216313655,Patricia Cardoso,1634,America Ferrera,97,0,Estados Unidos,26,6.506012378426171,4066,1,6.494793536804309,6.7
2021,120,6.423846153846154,121,2,6.708482438701127,Thriller,14,6.4992,Mélanie Laurent,1528,Lou de Laâge,1360,0,Francia,29,6.605418719211823,1250,1,6.494793536804309,6.3
1996,90,6.635365853658537,95,1,6.486925287356322,Comedia,6,6.479304635761589,Fernando León de Aranoa,634,Juan Luis Galiardo,1156,0,España,25,6.403389830508475,13670,1,6.494793536804309,7.2
1996,90,6.635365853658537,141,2,6.708482438701127,Drama,7,6.638080216313655,Mike Leigh,1500,Brenda Blethyn,282,0,Reino Unido,60,6.503030303030303,15205,1,6.494793536804309,7.7
2008,100,6.485135135135135,128,2,6.708482438701127,Drama,7,6.638080216313655,Laurent Cantet,1237,François Bégaudeau,706,0,Francia,29,6.605418719211823,21156,1,6.494793536804309,6.8
1991,90,6.6890625,138,2,6.708482438701127,Aventuras,2,6.480645161290322,Kevin Reynolds,1185,Kevin Costner,1229,0,Estados Unidos,26,6.506012378426171,70636,2,6.897883597883598,6.5
